GMDR000000,What Greek medical root comes from the Greek **νᾶνος (nânos)> dwarf**?,nan(o)-> nano- (meaning **dwarf> small**)
GMDR001006,Define the medical root that appears in the term **pyloroplasty**.,**pylor-** meaning __gate__ (and **pyloroplasty** meaning __surgical repair of the pylorus__)
GMDR001007,Define the medical root that appears in the term **rhabdomyolysis**.,**rhabdo-** meaning __rod shaped> striated__ (and **rhabdomyolysis** meaning __a condition involving the breakdown of muscle tissue> releasing harmful proteins into the bloodstream__)
GMDR001008,Define the medical root that appears in the term **rhabdomyosarcoma**.,**rhabdo-** meaning __rod shaped> striated__ (and **rhabdomyosarcoma** meaning __a malignant tumor of striated muscle__)
GMDR001009,Define the medical root that appears in the term **rhabdovirus**.,**rhabdo-** meaning __rod shaped> striated__ (and **rhabdovirus** meaning __a family of viruses with a rod-like shape> including rabies__)
GMDR001010,Define the medical root that appears in the term **rhabdite**.,**rhabdo-** meaning __rod shaped> striated__ (and **rhabdite** meaning __rod-like structures in some invertebrates__)
GMDR001011,Define the medical root that appears in the term **rhabdopleura**.,**rhabdo-** meaning __rod shaped> striated__ (and **rhabdopleura** meaning __a genus of marine animals with rod-like features__)
GMDR001012,Define the medical root that appears in the term **rachitis**.,**rhachio-** meaning __spine__ (and **rachitis** meaning __inflammation of the spine or rickets (historical term)__)
GMDR001013,Define the medical root that appears in the term **rhachischisis**.,**rhachio-** meaning __spine__ (and **rhachischisis** meaning __a congenital defect where the spine does not close properly__)
GMDR001014,Define the medical root that appears in the term **rachialgia**.,**rhachio-** meaning __spine__ (and **rachialgia** meaning __pain in the spine__)
GMDR001015,Define the medical root that appears in the term **rachitomy**.,**rhachio-** meaning __spine__ (and **rachitomy** meaning __surgical incision into the vertebral column__)
GMDR001016,Define the medical root that appears in the term **rachidian**.,**rhachio-** meaning __spine__ (and **rachidian** meaning __pertaining to the spine__)
GMDR001017,Define the medical root that appears in the term **rhodopsin**.,**rhodo-** meaning __denoting a rose-red color__ (and **rhodopsin** meaning __a red-colored visual pigment in the retina__)
GMDR001018,Define the medical root that appears in the term **rhododendron**.,**rhodo-** meaning __denoting a rose-red color__ (and **rhododendron** meaning __a genus of shrubs with red or pink flowers__)
GMDR001019,Define the medical root that appears in the term **rhodonite**.,**rhodo-** meaning __denoting a rose-red color__ (and **rhodonite** meaning __a pink to red mineral often used as a gemstone__)
GMDR001020,Define the medical root that appears in the term **rhodium**.,**rhodo-** meaning __denoting a rose-red color__ (and **rhodium** meaning __a rare> silvery-white element named for its red-colored salts__)
GMDR001021,Define the medical root that appears in the term **rhodoplast**.,**rhodo-** meaning __denoting a rose-red color__ (and **rhodoplast** meaning __a red pigment-containing plastid in some algae__)
GMDR001022,Define the medical root that appears in the term **hemorrhage**.,**-rrhage** meaning __burst forth> rapid flow (of blood> usually)__ (and **hemorrhage** meaning __excessive bleeding__)
GMDR001023,Define the medical root that appears in the term **gastrorrhagia**.,**-rrhage** meaning __burst forth> rapid flow (of blood> usually)__ (and **gastrorrhagia** meaning __bleeding from the stomach__)
GMDR001024,Define the medical root that appears in the term **epistaxis**.,**-rrhage** meaning __burst forth> rapid flow (of blood> usually)__; **-staxis** meaning __dripping> trickling__ (and **epistaxis** meaning __bleeding from the nose (historically termed 'rhinorrhagia')__)
GMDR001025,Define the medical root that appears in the term **herniorrhaphy**.,**-rrhaphy** meaning __surgical suturing__ (and **herniorrhaphy** meaning __surgical repair of a hernia__)
GMDR001026,Define the medical root that appears in the term **tenorrhaphy**.,**-rrhaphy** meaning __surgical suturing__ (and **tenorrhaphy** meaning __surgical suturing of a tendon__)
GMDR001027,Define the medical root that appears in the term **neurorrhaphy**.,**-rrhaphy** meaning __surgical suturing__ (and **neurorrhaphy** meaning __surgical repair of a nerve__)
GMDR001028,Define the medical root that appears in the term **cardiorrhaphy**.,**-rrhaphy** meaning __surgical suturing__ (and **cardiorrhaphy** meaning __suturing of the heart__)
GMDR001029,Define the medical root that appears in the term **gastrorrhaphy**.,**-rrhaphy** meaning __surgical suturing__ (and **gastrorrhaphy** meaning __suturing of the stomach__)
GMDR001030,Define the medical root that appears in the term **diarrhea**.,**-rrhea** meaning __flowing> discharge__ (and **diarrhea** meaning __frequent> loose> or watery bowel movements__)
GMDR001031,Define the medical root that appears in the term **seborrhea**.,**-rrhea** meaning __flowing> discharge__ (and **seborrhea** meaning __excessive discharge of sebum from the sebaceous glands__)
GMDR001032,Define the medical root that appears in the term **otorhea**.,**-rrhea** meaning __flowing> discharge__ (and **otorhea** meaning __discharge from the ear__)
GMDR001033,Define the medical root that appears in the term **angiorrhexis**.,**-rrhexis** meaning __rupture__ (and **angiorrhexis** meaning __rupture of a blood vessel__)
GMDR001034,Define the medical root that appears in the term **cardiorrhexis**.,**-rrhexis** meaning __rupture__ (and **cardiorrhexis** meaning __rupture of the heart wall__)
GMDR001035,Define the medical root that appears in the term **myorrhexis**.,**-rrhexis** meaning __rupture__ (and **myorrhexis** meaning __rupture of a muscle__)
GMDR001036,Define the medical root that appears in the term **nephrorrhexis**.,**-rrhexis** meaning __rupture__ (and **nephrorrhexis** meaning __rupture of the kidney__)
GMDR001037,Define the medical root that appears in the term **splenorrhexis**.,**-rrhexis** meaning __rupture__ (and **splenorrhexis** meaning __rupture of the spleen__)
GMDR001038,Define the medical root that appears in the term **salpingitis**.,**salpingo-** meaning __of or pertaining to tubes> e.g. fallopian tubes__ (and **salpingitis** meaning __inflammation of the fallopian or eustachian tube__)
GMDR001039,Define the medical root that appears in the term **salpingectomy**.,**salpingo-** meaning __of or pertaining to tubes> e.g. fallopian tubes__ (and **salpingectomy** meaning __surgical removal of a fallopian tube__)
GMDR001040,Define the medical root that appears in the term **salpingostomy**.,**salpingo-** meaning __of or pertaining to tubes> e.g. fallopian tubes__ (and **salpingostomy** meaning __surgical opening of a fallopian tube__)
GMDR001041,Define the medical root that appears in the term **salpingoplasty**.,**salpingo-** meaning __of or pertaining to tubes> e.g. fallopian tubes__ (and **salpingoplasty** meaning __surgical repair of a fallopian tube__)
GMDR001042,Define the medical root that appears in the term **salpingopharyngeus**.,**salpingo-** meaning __of or pertaining to tubes> e.g. fallopian tubes__ (and **salpingopharyngeus** meaning __a muscle associated with the eustachian tube and pharynx__)
GMDR001043,Define the medical root that appears in the term **saprolite**.,**sapro-** meaning __relating to putrefaction or decay__ (and **saprolite** meaning __weathered rock that has undergone decay__)
GMDR001044,Define the medical root that appears in the term **saprogenic**.,**sapro-** meaning __relating to putrefaction or decay__ (and **saprogenic** meaning __producing decay__)
GMDR001045,Define the medical root that appears in the term **saprophytic**.,**sapro-** meaning __relating to putrefaction or decay__ (and **saprophytic** meaning __relating to feeding on decaying material__)
GMDR001046,Define the medical root that appears in the term **saprophagia**.,**sapro-** meaning __relating to putrefaction or decay__ (and **saprophagia** meaning __the act of consuming decaying matter__)
GMDR001047,Define the medical root that appears in the term **schistocyte**.,**schisto-** meaning __split> cleft__ (and **schistocyte** meaning __a fragmented part of a red blood cell__)
GMDR001048,Define the medical root that appears in the term **schistorrhachis**.,**schisto-** meaning __split> cleft__ (and **schistorrhachis** meaning __a split spine> as seen in spina bifida__)
GMDR001049,Define the medical root that appears in the term **schistosomiasis**.,**schisto-** meaning __split> cleft__ (and **schistosomiasis** meaning __a disease caused by parasitic flatworms> involving split-bodied forms__)
GMDR001050,Define the medical root that appears in the term **schistoglossia**.,**schisto-** meaning __split> cleft__ (and **schistoglossia** meaning __a cleft or split tongue__)
GMDR001051,Define the medical root that appears in the term **schistophyte**.,**schisto-** meaning __split> cleft__ (and **schistophyte** meaning __a plant growing in crevices or splits in rocks__)
GMDR001052,Define the medical root that appears in the term **schizocarp**.,**schizo-** meaning __denoting something "split" or "double-sided"__ (and **schizocarp** meaning __a fruit that splits into single-seeded parts__)
GMDR001053,Define the medical root that appears in the term **schizoid**.,**schizo-** meaning __denoting something "split" or "double-sided"__ (and **schizoid** meaning __characterized by a split or detachment from social relationships__)
GMDR001054,Define the medical root that appears in the term **schizogenesis**.,**schizo-** meaning __denoting something "split" or "double-sided"__ (and **schizogenesis** meaning __reproduction by splitting or fission__)
GMDR001055,Define the medical root that appears in the term **schizotrichia**.,**schizo-** meaning __denoting something "split" or "double-sided"__ (and **schizotrichia** meaning __splitting of hair fibers__)
GMDR001056,Define the medical root that appears in the term **multiple sclerosis**.,**-sclerosis** meaning __hardening__ (and **multiple sclerosis** meaning __a disease involving hardening and damage to nerves in the brain and spinal cord__)
GMDR001057,Define the medical root that appears in the term **osteosclerosis**.,**-sclerosis** meaning __hardening__ (and **osteosclerosis** meaning __abnormal hardening of bone__)
GMDR001058,Define the medical root that appears in the term **scoliosis**.,**scolio-** meaning __twisted__ (and **scoliosis** meaning __a lateral curvature of the spine__)
GMDR001059,Define the medical root that appears in the term **scoliometer**.,**scolio-** meaning __twisted__ (and **scoliometer** meaning __an instrument used to measure spinal curvature__)
GMDR001060,Define the medical root that appears in the term **scoliotic**.,**scolio-** meaning __twisted__ (and **scoliotic** meaning __relating to or affected by scoliosis__)
GMDR001061,Define the medical root that appears in the term **scoliosis kyphosis**.,**scolio-** meaning __twisted__ (and **scoliosis kyphosis** meaning __a combination of lateral and outward spinal curvature__)
GMDR001062,Define the medical root that appears in the term **scoliokyphosis**.,**scolio-** meaning __twisted__ (and **scoliokyphosis** meaning __a complex spinal deformity involving both scoliosis and kyphosis__)
GMDR001063,Define the medical root that appears in the term **telescope**.,**-scope** meaning __instrument for or process of viewing__ (and **telescope** meaning __an instrument for viewing distant objects__)
GMDR001064,Define the medical root that appears in the term **stethoscope**.,**-scope** meaning __instrument for or process of viewing__; **steth-** meaning __of or pertaining to the upper chest> the area above the breast and under the neck__ (and **stethoscope** meaning __an instrument for listening to internal body sounds__)
GMDR001065,Define the medical root that appears in the term **microscopy**.,**-scope** meaning __instrument for or process of viewing__ (and **microscopy** meaning __the use of a microscope for examination__)
GMDR001066,Define the medical root that appears in the term **scotophobia**.,**scoto-** meaning __darkness__ (and **scotophobia** meaning __fear of darkness__)
GMDR001067,Define the medical root that appears in the term **scotoma**.,**scoto-** meaning __darkness__ (and **scotoma** meaning __a partial loss of vision or a blind spot__)
GMDR001068,Define the medical root that appears in the term **scotoscopy**.,**scoto-** meaning __darkness__ (and **scotoscopy** meaning __examination in low light or darkness__)
GMDR001069,Define the medical root that appears in the term **scotopic**.,**scoto-** meaning __darkness__ (and **scotopic** meaning __relating to vision in dim light__)
GMDR001070,Define the medical root that appears in the term **scotophase**.,**scoto-** meaning __darkness__ (and **scotophase** meaning __the dark phase of a light-dark cycle__)
GMDR001071,Define the medical root that appears in the term **sigmoidoscopy**.,**sigmoido-** meaning __sigmoid> S-shaped curvature__ (and **sigmoidoscopy** meaning __examination of the sigmoid colon using a scope__)
GMDR001072,Define the medical root that appears in the term **sigmoidectomy**.,**sigmoido-** meaning __sigmoid> S-shaped curvature__ (and **sigmoidectomy** meaning __surgical removal of the sigmoid colon__)
GMDR001073,Define the medical root that appears in the term **sigmoiditis**.,**sigmoido-** meaning __sigmoid> S-shaped curvature__ (and **sigmoiditis** meaning __inflammation of the sigmoid colon__)
GMDR001074,Define the medical root that appears in the term **sigmoidography**.,**sigmoido-** meaning __sigmoid> S-shaped curvature__ (and **sigmoidography** meaning __imaging of the sigmoid colon__)
GMDR001075,Define the medical root that appears in the term **sigmoidostomy**.,**sigmoido-** meaning __sigmoid> S-shaped curvature__ (and **sigmoidostomy** meaning __surgical opening into the sigmoid colon__)
GMDR001076,Define the medical root that appears in the term **sitology**.,**sito-** meaning __food> grain__ (and **sitology** meaning __the study of food and nutrition__)
GMDR001077,Define the medical root that appears in the term **sitotoxin**.,**sito-** meaning __food> grain__ (and **sitotoxin** meaning __a toxin found in food__)
GMDR001078,Define the medical root that appears in the term **sitomania**.,**sito-** meaning __food> grain__ (and **sitomania** meaning __an obsession with food__)
GMDR001079,Define the medical root that appears in the term **sitophobia**.,**sito-** meaning __food> grain__ (and **sitophobia** meaning __fear of eating or food__)
GMDR001080,Define the medical root that appears in the term **sitosterol**.,**sito-** meaning __food> grain__ (and **sitosterol** meaning __a plant sterol found in grains and other foods__)
GMDR001081,Define the medical root that appears in the term **somatology**.,**somato-** meaning __body> bodily__ (and **somatology** meaning __the study of the human body__)
GMDR001082,Define the medical root that appears in the term **somatotrophic**.,**somato-** meaning __body> bodily__ (and **somatotrophic** meaning __pertaining to growth of the body> often related to hormones__)
GMDR001083,Define the medical root that appears in the term **somatic**.,**somato-** meaning __body> bodily__ (and **somatic** meaning __relating to the body> especially as distinct from the mind__)
GMDR001084,Define the medical root that appears in the term **somatosensory**.,**somato-** meaning __body> bodily__ (and **somatosensory** meaning __pertaining to sensory signals from the body__)
GMDR001085,Define the medical root that appears in the term **hypospadias**.,**-spadias** meaning __slit> fissure__ (and **hypospadias** meaning __a congenital condition where the urethral opening is on the underside of the penis__)
GMDR001086,Define the medical root that appears in the term **epispadias**.,**-spadias** meaning __slit> fissure__ (and **epispadias** meaning __a congenital condition where the urethral opening is on the top side of the penis__)
GMDR001087,Define the medical root that appears in the term **paraspadias**.,**-spadias** meaning __slit> fissure__ (and **paraspadias** meaning __an abnormal location of the urethral opening__)
GMDR001088,Define the medical root that appears in the term **metaspadias**.,**-spadias** meaning __slit> fissure__ (and **metaspadias** meaning __an abnormality involving the posterior portion of the urethra__)
GMDR001089,Define the medical root that appears in the term **spermatogenesis**.,**sperma-** meaning __semen> spermatozoa__ (and **spermatogenesis** meaning __the process of sperm cell development__)
GMDR001090,Define the medical root that appears in the term **spermicide**.,**sperma-** meaning __semen> spermatozoa__ (and **spermicide** meaning __a substance that kills sperm cells__)
GMDR001091,Define the medical root that appears in the term **spermatophyte**.,**sperma-** meaning __semen> spermatozoa__ (and **spermatophyte** meaning __a plant that produces seeds__)
GMDR001092,Define the medical root that appears in the term **spermatocyte**.,**sperma-** meaning __semen> spermatozoa__ (and **spermatocyte** meaning __a cell involved in the development of sperm__)
GMDR001093,Define the medical root that appears in the term **oligospermia**.,**sperma-** meaning __semen> spermatozoa__ (and **oligospermia** meaning __a condition characterized by a low sperm count__)
GMDR001094,Define the medical root that appears in the term **splenomegaly**.,**spleno-** meaning __spleen__ (and **splenomegaly** meaning __abnormal enlargement of the spleen__)
GMDR001095,Define the medical root that appears in the term **splenitis**.,**spleno-** meaning __spleen__ (and **splenitis** meaning __inflammation of the spleen__)
GMDR001096,Define the medical root that appears in the term **splenopathy**.,**spleno-** meaning __spleen__ (and **splenopathy** meaning __any disease of the spleen__)
GMDR001097,Define the medical root that appears in the term **splenorrhaphy**.,**spleno-** meaning __spleen__ (and **splenorrhaphy** meaning __surgical suturing of the spleen__)
GMDR001098,Define the medical root that appears in the term **peristalsis**.,**-stalsis** meaning __contraction__ (and **peristalsis** meaning __wave-like muscle contractions that move food through the digestive tract__)
GMDR001099,Define the medical root that appears in the term **esophagostalsis**.,**-stalsis** meaning __contraction__ (and **esophagostalsis** meaning __contractions of the esophagus__)
GMDR001100,Define the medical root that appears in the term **antiperistalsis**.,**-stalsis** meaning __contraction__ (and **antiperistalsis** meaning __reverse peristalsis> often resulting in vomiting__)
GMDR001101,Define the medical root that appears in the term **hyperstalsis**.,**-stalsis** meaning __contraction__ (and **hyperstalsis** meaning __excessively strong or rapid contractions__)
GMDR001102,Define the medical root that appears in the term **hypostalsis**.,**-stalsis** meaning __contraction__ (and **hypostalsis** meaning __weak or diminished contractions__)
GMDR001103,Define the medical root that appears in the term **otostaxis**.,**-staxis** meaning __dripping> trickling__ (and **otostaxis** meaning __bleeding from the ear__)
GMDR001104,Define the medical root that appears in the term **rhinostaxis**.,**-staxis** meaning __dripping> trickling__ (and **rhinostaxis** meaning __dripping of blood from the nose (similar to epistaxis)__)
GMDR001105,Define the medical root that appears in the term **staxis**.,**-staxis** meaning __dripping> trickling__ (and **staxis** meaning __any slow or slight bleeding__)
GMDR001106,Define the medical root that appears in the term **stenosis**.,**steno-** meaning __denoting something as narrow in shape or pertaining to narrowness__ (and **stenosis** meaning __abnormal narrowing of a passage in the body__)
GMDR001107,Define the medical root that appears in the term **stenothorax**.,**steno-** meaning __denoting something as narrow in shape or pertaining to narrowness__ (and **stenothorax** meaning __abnormal narrowing of the chest__)
GMDR001108,Define the medical root that appears in the term **angiostenosis**.,**steno-** meaning __denoting something as narrow in shape or pertaining to narrowness__ (and **angiostenosis** meaning __narrowing of a blood vessel__)
GMDR001109,Define the medical root that appears in the term **tracheostenosis**.,**steno-** meaning __denoting something as narrow in shape or pertaining to narrowness__ (and **tracheostenosis** meaning __narrowing of the trachea__)
GMDR001110,Define the medical root that appears in the term **stenocardial**.,**steno-** meaning __denoting something as narrow in shape or pertaining to narrowness__ (and **stenocardial** meaning __relating to chest pain caused by narrowing of coronary arteries__)
GMDR001111,Define the medical root that appears in the term **stethalgia**.,**steth-** meaning __of or pertaining to the upper chest> the area above the breast and under the neck__ (and **stethalgia** meaning __pain in the chest__)
GMDR001112,Define the medical root that appears in the term **stethometer**.,**steth-** meaning __of or pertaining to the upper chest> the area above the breast and under the neck__ (and **stethometer** meaning __an instrument for measuring chest expansion__)
GMDR001113,Define the medical root that appears in the term **stethoparalysis**.,**steth-** meaning __of or pertaining to the upper chest> the area above the breast and under the neck__ (and **stethoparalysis** meaning __paralysis of the chest muscles__)
GMDR001114,Define the medical root that appears in the term **stethoplegia**.,**steth-** meaning __of or pertaining to the upper chest> the area above the breast and under the neck__ (and **stethoplegia** meaning __loss of chest muscle function__)
GMDR001115,Define the medical root that appears in the term **sthenic**.,**stheno-** meaning __strength> force> power__ (and **sthenic** meaning __having strength or vigor__)
GMDR001116,Define the medical root that appears in the term **asthenia**.,**stheno-** meaning __strength> force> power__ (and **asthenia** meaning __lack of strength> weakness__)
GMDR001117,Define the medical root that appears in the term **hypersthenic**.,**stheno-** meaning __strength> force> power__ (and **hypersthenic** meaning __excessively strong or vigorous__)
GMDR001118,Define the medical root that appears in the term **asthenopia**.,**stheno-** meaning __strength> force> power__ (and **asthenopia** meaning __weakness or fatigue of the eyes__)
GMDR001119,Define the medical root that appears in the term **stomatitis**.,**stom-** meaning __of or pertaining to the mouth; an artificially created opening__ (and **stomatitis** meaning __inflammation of the mouth__)
GMDR001120,Define the medical root that appears in the term **stoma**.,**stom-** meaning __of or pertaining to the mouth; an artificially created opening__ (and **stoma** meaning __a surgical opening on the body surface__)
GMDR001121,Define the medical root that appears in the term **stomatology**.,**stom-** meaning __of or pertaining to the mouth; an artificially created opening__ (and **stomatology** meaning __the study of the mouth and its diseases__)
GMDR001122,Define the medical root that appears in the term **stomatoplasty**.,**stom-** meaning __of or pertaining to the mouth; an artificially created opening__ (and **stomatoplasty** meaning __surgical repair of the mouth__)
GMDR001123,Define the medical root that appears in the term **stomatalgia**.,**stom-** meaning __of or pertaining to the mouth; an artificially created opening__ (and **stomatalgia** meaning __pain in the mouth__)
GMDR001124,Define the medical root that appears in the term **synergy**.,**sy-** meaning __indicates similarity> likeness> or being together; assimilates before some consonants: before l to syl-> s to sys-> before a labial consonant to sym-__ (and **synergy** meaning __combined action or cooperation__)
GMDR001125,Define the medical root that appears in the term **symphony**.,**sy-** meaning __indicates similarity> likeness> or being together; assimilates before some consonants: before l to syl-> s to sys-> before a labial consonant to sym-__ (and **symphony** meaning __a harmonious arrangement of sounds__)
GMDR001126,Define the medical root that appears in the term **synchronize**.,**sy-** meaning __indicates similarity> likeness> or being together; assimilates before some consonants: before l to syl-> s to sys-> before a labial consonant to sym-__ (and **synchronize** meaning __to occur at the same time or rate__)
GMDR001127,Define the medical root that appears in the term **synthesis**.,**sy-** meaning __indicates similarity> likeness> or being together; assimilates before some consonants: before l to syl-> s to sys-> before a labial consonant to sym-__ (and **synthesis** meaning __the combining of components into a whole__)
GMDR001128,Define the medical root that appears in the term **teratology**.,**terato-** meaning __Monster__ (and **teratology** meaning __the study of abnormalities in development> especially birth defects__)
GMDR001129,Define the medical root that appears in the term **teratoma**.,**terato-** meaning __Monster__ (and **teratoma** meaning __a type of tumor with tissue or organ components resembling normal derivatives__)
GMDR001130,Define the medical root that appears in the term **teratogenesis**.,**terato-** meaning __Monster__ (and **teratogenesis** meaning __the process by which congenital malformations are produced__)
GMDR001131,Define the medical root that appears in the term **teratogenic**.,**terato-** meaning __Monster__ (and **teratogenic** meaning __causing developmental malformations or defects__)
GMDR001132,Define the medical root that appears in the term **teratophobia**.,**terato-** meaning __Monster__ (and **teratophobia** meaning __fear of giving birth to a deformed child__)
GMDR001133,Define the medical root that appears in the term **tetanus**.,**tetan-** meaning __rigid> tense__ (and **tetanus** meaning __a disease causing muscle stiffness and spasms due to bacterial infection__)
GMDR001134,Define the medical root that appears in the term **tetany**.,**tetan-** meaning __rigid> tense__ (and **tetany** meaning __a condition of involuntary muscle contractions due to low calcium levels__)
GMDR001135,Define the medical root that appears in the term **tetanogenic**.,**tetan-** meaning __rigid> tense__ (and **tetanogenic** meaning __causing tetanus__)
GMDR001136,Define the medical root that appears in the term **tetanization**.,**tetan-** meaning __rigid> tense__ (and **tetanization** meaning __the induction of sustained muscle contraction__)
GMDR001137,Define the medical root that appears in the term **tetanospasmin**.,**tetan-** meaning __rigid> tense__ (and **tetanospasmin** meaning __the toxin produced by the bacterium causing tetanus__)
GMDR001138,Define the medical root that appears in the term **theca**.,**thec-** meaning __case> sheath__ (and **theca** meaning __a sheath or case enclosing a structure> such as a sac or capsule__)
GMDR001139,Define the medical root that appears in the term **thecal**.,**thec-** meaning __case> sheath__ (and **thecal** meaning __pertaining to or involving a sheath__)
GMDR001140,Define the medical root that appears in the term **intrathecal**.,**thec-** meaning __case> sheath__ (and **intrathecal** meaning __occurring within a sheath> especially the spinal cord__)
GMDR001141,Define the medical root that appears in the term **thecitis**.,**thec-** meaning __case> sheath__ (and **thecitis** meaning __inflammation of a sheath or capsule__)
GMDR001142,Define the medical root that appears in the term **perithecium**.,**thec-** meaning __case> sheath__ (and **perithecium** meaning __a case or sac enclosing spores in fungi__)
GMDR001143,Define the medical root that appears in the term **thelium**.,**thel-** meaning __of or pertaining to a nipple (uncommon as a prefix)__ (and **thelium** meaning __tissue layer covering surfaces> often related to the nipple or epithelial tissues__)
GMDR001144,Define the medical root that appears in the term **thelalgia**.,**thel-** meaning __of or pertaining to a nipple (uncommon as a prefix)__ (and **thelalgia** meaning __pain in the nipple__)
GMDR001145,Define the medical root that appears in the term **theleplasty**.,**thel-** meaning __of or pertaining to a nipple (uncommon as a prefix)__ (and **theleplasty** meaning __surgical repair of the nipple__)
GMDR001146,Define the medical root that appears in the term **thelitis**.,**thel-** meaning __of or pertaining to a nipple (uncommon as a prefix)__ (and **thelitis** meaning __inflammation of the nipple__)
GMDR001147,Define the medical root that appears in the term **polymastia**.,**thel-** meaning __of or pertaining to a nipple (uncommon as a prefix)__ (and **polymastia** meaning __presence of extra nipples or mammary glands__)
GMDR001148,Define the medical root that appears in the term **thelygenic**.,**thely-** meaning __denoting something as relating to a woman> feminine__ (and **thelygenic** meaning __pertaining to the production of females__)
GMDR001149,Define the medical root that appears in the term **thelyblast**.,**thely-** meaning __denoting something as relating to a woman> feminine__ (and **thelyblast** meaning __a cell associated with female development__)
GMDR001150,Define the medical root that appears in the term **thelytoky**.,**thely-** meaning __denoting something as relating to a woman> feminine__ (and **thelytoky** meaning __a form of parthenogenesis resulting in female offspring__)
GMDR001151,Define the medical root that appears in the term **thelyplasty**.,**thely-** meaning __denoting something as relating to a woman> feminine__ (and **thelyplasty** meaning __surgical procedures related to female anatomy__)
GMDR001152,Define the medical root that appears in the term **thelyphobia**.,**thely-** meaning __denoting something as relating to a woman> feminine__ (and **thelyphobia** meaning __fear of women or femininity__)
GMDR001153,Define the medical root that appears in the term **therapy**.,**therap-** meaning __treatment__ (and **therapy** meaning __treatment of disease or disorders__)
GMDR001154,Define the medical root that appears in the term **therapeutic**.,**therap-** meaning __treatment__ (and **therapeutic** meaning __relating to the treatment of disease__)
GMDR001155,Define the medical root that appears in the term **therapist**.,**therap-** meaning __treatment__ (and **therapist** meaning __a professional who provides treatment for physical or mental conditions__)
GMDR001156,Define the medical root that appears in the term **radiotherapy**.,**therap-** meaning __treatment__ (and **radiotherapy** meaning __treatment using radiation__)
GMDR001157,Define the medical root that appears in the term **thymoma**.,**thym-** meaning __emotions__ (and **thymoma** meaning __a tumor of the thymus gland__)
GMDR001158,Define the medical root that appears in the term **thymectomy**.,**thym-** meaning __emotions__ (and **thymectomy** meaning __surgical removal of the thymus gland__)
GMDR001159,Define the medical root that appears in the term **thymopathy**.,**thym-** meaning __emotions__ (and **thymopathy** meaning __any disease of the thymus__)
GMDR001160,Define the medical root that appears in the term **thymic**.,**thym-** meaning __emotions__ (and **thymic** meaning __relating to the thymus gland__)
GMDR001161,Define the medical root that appears in the term **dysthymia**.,**thym-** meaning __emotions__ (and **dysthymia** meaning __persistent mild depression__)
GMDR001162,Define the medical root that appears in the term **thyroxine**.,**thyro-** meaning __thyroid__ (and **thyroxine** meaning __a hormone produced by the thyroid gland__)
GMDR001163,Define the medical root that appears in the term **thyrotomy**.,**thyro-** meaning __thyroid__ (and **thyrotomy** meaning __surgical incision into the thyroid gland__)
GMDR001164,Define the medical root that appears in the term **nephrotic**.,**-tic** meaning __pertaining to__ (and **nephrotic** meaning __pertaining to kidney disorders__)
GMDR001165,Define the medical root that appears in the term **arthritic**.,**-tic** meaning __pertaining to__ (and **arthritic** meaning __relating to arthritis__)
GMDR001166,Define the medical root that appears in the term **diabetic**.,**-tic** meaning __pertaining to__ (and **diabetic** meaning __relating to diabetes__)
GMDR001167,Define the medical root that appears in the term **paralytic**.,**-tic** meaning __pertaining to__ (and **paralytic** meaning __relating to or causing paralysis__)
GMDR001168,Define the medical root that appears in the term **polypeptide**.,**-tide** meaning __bound to> forming a noun from an adjective by dropping -ic and adding -tide.__ (and **polypeptide** meaning __a chain of amino acids linked by peptide bonds__)
GMDR001169,Define the medical root that appears in the term **neuropeptide**.,**-tide** meaning __bound to> forming a noun from an adjective by dropping -ic and adding -tide.__ (and **neuropeptide** meaning __a peptide acting as a neurotransmitter__)
GMDR001170,Define the medical root that appears in the term **deoxytide**.,**-tide** meaning __bound to> forming a noun from an adjective by dropping -ic and adding -tide.__ (and **deoxytide** meaning __a monomer unit of DNA__)
GMDR001171,Define the medical root that appears in the term **peptidomimetic**.,**-tide** meaning __bound to> forming a noun from an adjective by dropping -ic and adding -tide.__ (and **peptidomimetic** meaning __a compound mimicking the structure of a peptide__)
GMDR001172,Define the medical root that appears in the term **pentapeptide**.,**-tide** meaning __bound to> forming a noun from an adjective by dropping -ic and adding -tide.__ (and **pentapeptide** meaning __a peptide consisting of five amino acids__)
GMDR001173,Define the medical root that appears in the term **tocology**.,**toco-** meaning __childbirth__ (and **tocology** meaning __the study and practice of obstetrics__)
GMDR001174,Define the medical root that appears in the term **tocophobia**.,**toco-** meaning __childbirth__ (and **tocophobia** meaning __fear of childbirth__)
GMDR001175,Define the medical root that appears in the term **tocodynamometer**.,**toco-** meaning __childbirth__ (and **tocodynamometer** meaning __an instrument measuring the force of uterine contractions__)
GMDR001176,Define the medical root that appears in the term **oxytocic**.,**toco-** meaning __childbirth__ (and **oxytocic** meaning __a drug that induces labor__)
GMDR001177,Define the medical root that appears in the term **tocography**.,**toco-** meaning __childbirth__ (and **tocography** meaning __recording uterine contractions during labor__)
GMDR001178,Define the medical root that appears in the term **microtome**.,**-tome** meaning __cutting instrument__ (and **microtome** meaning __an instrument used to cut thin slices of material for examination__)
GMDR001179,Define the medical root that appears in the term **osteotome**.,**-tome** meaning __cutting instrument__ (and **osteotome** meaning __a surgical instrument for cutting bone__)
GMDR001180,Define the medical root that appears in the term **keratome**.,**-tome** meaning __cutting instrument__ (and **keratome** meaning __an instrument used for cutting the cornea__)
