GMDR000000,What Greek medical root comes from the Greek **ἀ-/ἀν- (a-/an-)> not> without**?,a-> an- (meaning **not> without (alpha privative)**)
GMDR000987,Define the medical root that appears in the term **cardiograph**.,**-gram** meaning __(instrument used to record or process of recording) data or picture__ (and **cardiograph** meaning __heart activity recorder__)
GMDR000988,Define the medical root that appears in the term **sphygmograph**.,**-gram** meaning __(instrument used to record or process of recording) data or picture__ (and **sphygmograph** meaning __pulse recorder__)
GMDR000989,Define the medical root that appears in the term **myograph**.,**-gram** meaning __(instrument used to record or process of recording) data or picture__ (and **myograph** meaning __muscle activity recorder__)
GMDR000990,Define the medical root that appears in the term **radiography**.,**-gram** meaning __(instrument used to record or process of recording) data or picture__ (and **radiography** meaning __X-ray imaging__)
GMDR000991,Define the medical root that appears in the term **tomography**.,**-gram** meaning __(instrument used to record or process of recording) data or picture__ (and **tomography** meaning __sectional imaging__)
GMDR000992,Define the medical root that appears in the term **mammography**.,**-gram** meaning __(instrument used to record or process of recording) data or picture__ (and **mammography** meaning __breast imaging__)
GMDR000993,Define the medical root that appears in the term **gynecology**.,**gyno-** meaning __woman__ (and **gynecology** meaning __study of female reproductive system__)
GMDR000994,Define the medical root that appears in the term **gynecomastia**.,**gyno-** meaning __woman__ (and **gynecomastia** meaning __enlarged male breasts__)
GMDR000995,Define the medical root that appears in the term **gynecologist**.,**gyno-** meaning __woman__ (and **gynecologist** meaning __women's health specialist__)
GMDR000996,Which of the following Greek medical roots appears in **hematocrit** (*ratio of red blood cells to total blood volume*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,hema-
GMDR000997,Define the medical root that appears in the term **hematocrit**.,**hema-** meaning __blood (AmE)__ (and **hematocrit** meaning __ratio of red blood cells to total blood volume__)
GMDR000998,Which of the following Greek medical roots appears in **hematogenesis** (*formation of blood cells*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,hema-
GMDR000999,Define the medical root that appears in the term **hematogenesis**.,**hema-** meaning __blood (AmE)__ (and **hematogenesis** meaning __formation of blood cells__)
GMDR001000,Which of the following Greek medical roots appears in **hematomyelitis** (*inflammation of blood and spinal cord*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,hema-
GMDR001001,Define the medical root that appears in the term **hematomyelitis**.,**hema-** meaning __blood (AmE)__ (and **hematomyelitis** meaning __inflammation of blood and spinal cord__)
GMDR001002,Define the medical root that appears in the term **hemangioma**.,**hemangio-** meaning __blood vessels__ (and **hemangioma** meaning __benign tumor of blood vessels__)
GMDR001003,Define the medical root that appears in the term **hemangiosarcoma**.,**hemangio-** meaning __blood vessels__ (and **hemangiosarcoma** meaning __malignant tumor of blood vessels__)
GMDR001004,Define the medical root that appears in the term **hemangioplasty**.,**hemangio-** meaning __blood vessels__ (and **hemangioplasty** meaning __surgical repair of blood vessels__)
GMDR001005,Which of the following Greek medical roots appears in **hemiplegia** (*paralysis of one side of body*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,hemi-
GMDR001006,Define the medical root that appears in the term **hemiplegia**.,**hemi-** meaning __one-half__; **-plegia** meaning __paralysis__ (and **hemiplegia** meaning __paralysis of one side of body__)
GMDR001007,Which of the following Greek medical roots appears in **hemianopia** (*blindness in half of visual field*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,hemi-
GMDR001008,Define the medical root that appears in the term **hemianopia**.,**hemi-** meaning __one-half__ (and **hemianopia** meaning __blindness in half of visual field__)
GMDR001009,Which of the following Greek medical roots appears in **hemiparesis** (*weakness on one side of body*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,hemi-
GMDR001010,Define the medical root that appears in the term **hemiparesis**.,**hemi-** meaning __one-half__; **-paresis** meaning __slight paralysis__ (and **hemiparesis** meaning __weakness on one side of body__)
GMDR001011,Define the medical root that appears in the term **hepatitis**.,**hepat-** meaning __of or pertaining to the liver__ (and **hepatitis** meaning __inflammation of liver__)
GMDR001012,Define the medical root that appears in the term **hepatoma**.,**hepat-** meaning __of or pertaining to the liver__ (and **hepatoma** meaning __liver tumor__)
GMDR001013,Define the medical root that appears in the term **hepatomegaly**.,**hepat-** meaning __of or pertaining to the liver__; **mega-** meaning __enlargement> million__ (and **hepatomegaly** meaning __enlarged liver__)
GMDR001014,Define the medical root that appears in the term **hepatectomy**.,**hepat-** meaning __of or pertaining to the liver__ (and **hepatectomy** meaning __surgical removal of liver tissue__)
GMDR001015,Define the medical root that appears in the term **hepatology**.,**hepat-** meaning __of or pertaining to the liver__ (and **hepatology** meaning __study of the liver__)
GMDR001016,Define the medical root that appears in the term **hepatocyte**.,**hepat-** meaning __of or pertaining to the liver__ (and **hepatocyte** meaning __liver cell__)
GMDR001017,Define the medical root that appears in the term **hepatotoxic**.,**hepat-** meaning __of or pertaining to the liver__ (and **hepatotoxic** meaning __harmful to the liver__)
GMDR001018,Define the medical root that appears in the term **heteroplasty**.,**hetero-** meaning __denotes something as "the other" (of two)> as an addition> or different__ (and **heteroplasty** meaning __surgical grafting from different species__)
GMDR001019,Define the medical root that appears in the term **heterogeneous**.,**hetero-** meaning __denotes something as "the other" (of two)> as an addition> or different__ (and **heterogeneous** meaning __different in kind__)
GMDR001020,Define the medical root that appears in the term **heterotopic**.,**hetero-** meaning __denotes something as "the other" (of two)> as an addition> or different__ (and **heterotopic** meaning __occurring in abnormal position__)
GMDR001021,Define the medical root that appears in the term **hidrosis**.,**hidro-** meaning __sweat__ (and **hidrosis** meaning __sweating__)
GMDR001022,Define the medical root that appears in the term **hyperhidrosis**.,**hidro-** meaning __sweat__ (and **hyperhidrosis** meaning __excessive sweating__)
GMDR001023,Define the medical root that appears in the term **anhidrosis**.,**hidro-** meaning __sweat__ (and **anhidrosis** meaning __absence of sweating__)
GMDR001024,Define the medical root that appears in the term **histology**.,**histo-** meaning __tissue__ (and **histology** meaning __study of tissue structure__)
GMDR001025,Define the medical root that appears in the term **histiocyte**.,**histo-** meaning __tissue__ (and **histiocyte** meaning __tissue macrophage__)
GMDR001026,Define the medical root that appears in the term **histogenesis**.,**histo-** meaning __tissue__ (and **histogenesis** meaning __tissue formation__)
GMDR001027,Which of the following Greek medical roots appears in **homograft** (*tissue transplant from same species*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,homo-
GMDR001028,Define the medical root that appears in the term **homograft**.,**homo-** meaning __denotes something as "the same" as another or common__ (and **homograft** meaning __tissue transplant from same species__)
GMDR001029,Which of the following Greek medical roots appears in **homogeneous** (*uniform in structure*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,homo-
GMDR001030,Define the medical root that appears in the term **homogeneous**.,**homo-** meaning __denotes something as "the same" as another or common__ (and **homogeneous** meaning __uniform in structure__)
GMDR001031,Which of the following Greek medical roots appears in **homolateral** (*on same side*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,homo-
GMDR001032,Define the medical root that appears in the term **homolateral**.,**homo-** meaning __denotes something as "the same" as another or common__ (and **homolateral** meaning __on same side__)
GMDR001033,Which of the following Greek medical roots appears in **homeostasis** (*physiological equilibrium*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,homeo-
GMDR001034,Define the medical root that appears in the term **homeostasis**.,**homeo-** meaning __similar__; **-stasis** meaning __stopping> standing__ (and **homeostasis** meaning __physiological equilibrium__)
GMDR001035,Which of the following Greek medical roots appears in **homeotherapy** (*treatment with similar remedies*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,homeo-
GMDR001036,Define the medical root that appears in the term **homeotherapy**.,**homeo-** meaning __similar__ (and **homeotherapy** meaning __treatment with similar remedies__)
GMDR001037,Which of the following Greek medical roots appears in **homeoplasty** (*replacement with similar tissue*)? The choices are *hema-*> *homo-*> *homeo-*> and *hemi-*.,homeo-
GMDR001038,Define the medical root that appears in the term **homeoplasty**.,**homeo-** meaning __similar__ (and **homeoplasty** meaning __replacement with similar tissue__)
GMDR001039,Define the medical root that appears in the term **hydrocephalus**.,**hydro-** meaning __water__ (and **hydrocephalus** meaning __excess fluid in brain__)
GMDR001040,Define the medical root that appears in the term **hydronephrosis**.,**hydro-** meaning __water__ (and **hydronephrosis** meaning __kidney swelling due to fluid__)
GMDR001041,Define the medical root that appears in the term **dehydration**.,**hydro-** meaning __water__ (and **dehydration** meaning __excessive loss of body water__)
GMDR001042,Define the medical root that appears in the term **hypotension**.,**hypo-** meaning __below normal__ (and **hypotension** meaning __low blood pressure__)
GMDR001043,Define the medical root that appears in the term **hypothyroidism**.,**hypo-** meaning __below normal__; **thyro-** meaning __thyroid__ (and **hypothyroidism** meaning __underactivity of the thyroid gland__)
GMDR001044,Define the medical root that appears in the term **hypertension**.,**hyper-** meaning __extreme or beyond normal__ (and **hypertension** meaning __high blood pressure__)
GMDR001045,Define the medical root that appears in the term **hyperthyroidism**.,**hyper-** meaning __extreme or beyond normal__; **-ism** meaning __condition> disease__; **thyro-** meaning __thyroid__ (and **hyperthyroidism** meaning __overactivity of the thyroid gland__)
GMDR001046,Define the medical root that appears in the term **hysteropexy**.,**hystero-** meaning __of or pertaining to the womb or the uterus__; **-pexy** meaning __fixation__ (and **hysteropexy** meaning __surgical fixation of uterus__)
GMDR001047,Define the medical root that appears in the term **hysteroscopy**.,**hystero-** meaning __of or pertaining to the womb or the uterus__ (and **hysteroscopy** meaning __examination of uterus__)
GMDR001048,Define the medical root that appears in the term **pediatrician**.,**iatro-** meaning __of or pertaining to medicine or a physician (uncommon as a prefix but common as a suffix; see -iatry)__ (and **pediatrician** meaning __children's doctor__)
GMDR001049,Define the medical root that appears in the term **psychiatrist**.,**iatro-** meaning __of or pertaining to medicine or a physician (uncommon as a prefix but common as a suffix; see -iatry)__ (and **psychiatrist** meaning __mental health physician__)
GMDR001050,Define the medical root that appears in the term **psychiatry**.,**-iatry** meaning __denotes a field in medicine emphasizing a certain body component__; **psych-** meaning __of or pertaining to the mind__ (and **psychiatry** meaning __treatment of mental disorders__)
GMDR001051,Define the medical root that appears in the term **pediatry**.,**-iatry** meaning __denotes a field in medicine emphasizing a certain body component__ (and **pediatry** meaning __medical treatment of children__)
GMDR001052,Define the medical root that appears in the term **geriatry**.,**-iatry** meaning __denotes a field in medicine emphasizing a certain body component__ (and **geriatry** meaning __medical treatment of elderly__)
GMDR001053,Define the medical root that appears in the term **hepatic**.,**-ic** meaning __pertaining to__; **-tic** meaning __pertaining to__ (and **hepatic** meaning __relating to liver__)
GMDR001054,Define the medical root that appears in the term **idiopathic**.,**idio-** meaning __self> one's own__ (and **idiopathic** meaning __disease of unknown cause__)
GMDR001055,Define the medical root that appears in the term **idiographic**.,**idio-** meaning __self> one's own__ (and **idiographic** meaning __unique to individual__)
GMDR001056,Define the medical root that appears in the term **idiosyncrasy**.,**idio-** meaning __self> one's own__ (and **idiosyncrasy** meaning __individual characteristic__)
GMDR001057,Define the medical root that appears in the term **ileitis**.,**ileo-** meaning __ileum__ (and **ileitis** meaning __inflammation of ileum__)
GMDR001058,Define the medical root that appears in the term **ileostomy**.,**ileo-** meaning __ileum__ (and **ileostomy** meaning __surgical opening into ileum__)
GMDR001059,Define the medical root that appears in the term **ileocolitis**.,**ileo-** meaning __ileum__ (and **ileocolitis** meaning __inflammation of ileum and colon__)
GMDR001060,Define the medical root that appears in the term **ischuria**.,**isch-** meaning __restriction__ (and **ischuria** meaning __suppression of urine__)
GMDR001061,Define the medical root that appears in the term **ischialgia**.,**isch-** meaning __restriction__ (and **ischialgia** meaning __pain in ischiatic nerve__)
GMDR001062,Define the medical root that appears in the term **ischiofemoral**.,**ischio-** meaning __of or pertaining to the ischium> the hip-joint__ (and **ischiofemoral** meaning __relating to ischium and femur__)
GMDR001063,Define the medical root that appears in the term **ischiodynia**.,**ischio-** meaning __of or pertaining to the ischium> the hip-joint__ (and **ischiodynia** meaning __pain in hip region__)
GMDR001064,Define the medical root that appears in the term **ischiectomy**.,**ischio-** meaning __of or pertaining to the ischium> the hip-joint__ (and **ischiectomy** meaning __excision of ischium__)
GMDR001065,Define the medical root that appears in the term **metabolism**.,**-ism** meaning __condition> disease__; **met-** meaning __after> beside> beyond or change__ (and **metabolism** meaning __life-sustaining chemical reactions in organism__)
GMDR001066,Define the medical root that appears in the term **gigantism**.,**-ism** meaning __condition> disease__ (and **gigantism** meaning __condition of excessive growth__)
GMDR001067,Define the medical root that appears in the term **laryngismus**.,**-ismus** meaning __spasm> contraction__ (and **laryngismus** meaning __spasm of larynx__)
GMDR001068,Define the medical root that appears in the term **vaginismus**.,**-ismus** meaning __spasm> contraction__ (and **vaginismus** meaning __vaginal muscle spasm__)
GMDR001069,Define the medical root that appears in the term **blepharismus**.,**-ismus** meaning __spasm> contraction__ (and **blepharismus** meaning __eyelid spasm__)
GMDR001070,Define the medical root that appears in the term **isotonic**.,**iso-** meaning __denoting something as being equal__ (and **isotonic** meaning __having equal tension__)
GMDR001071,Define the medical root that appears in the term **isoimmune**.,**iso-** meaning __denoting something as being equal__ (and **isoimmune** meaning __immune response to same species__)
GMDR001072,Define the medical root that appears in the term **isometric**.,**iso-** meaning __denoting something as being equal__ (and **isometric** meaning __having equal measurement__)
GMDR001073,Define the medical root that appears in the term **dermatitis**.,**-itis** meaning __inflammation__; **dermato-** meaning __of or pertaining to the skin__ (and **dermatitis** meaning __skin inflammation__)
GMDR001074,Define the medical root that appears in the term **karyotype**.,**kary-** meaning __nucleus__ (and **karyotype** meaning __chromosome arrangement__)
GMDR001075,Define the medical root that appears in the term **karyolysis**.,**kary-** meaning __nucleus__ (and **karyolysis** meaning __nuclear disintegration__)
GMDR001076,Define the medical root that appears in the term **karyorrhexis**.,**kary-** meaning __nucleus__ (and **karyorrhexis** meaning __nuclear fragmentation__)
GMDR001077,Define the medical root that appears in the term **keratomalacia**.,**kerat-** meaning __cornea (eye or skin)__ (and **keratomalacia** meaning __corneal softening__)
GMDR001078,Define the medical root that appears in the term **keratomileusis**.,**kerat-** meaning __cornea (eye or skin)__ (and **keratomileusis** meaning __surgical reshaping of cornea__)
GMDR001079,Define the medical root that appears in the term **LASIK**.,**kerat-** meaning __cornea (eye or skin)__ (and **LASIK** meaning __surgical reshaping of cornea with laser__)
GMDR001080,Define the medical root that appears in the term **kinesthesia**.,**kine-** meaning __movement__ (and **kinesthesia** meaning __sense of body movement__)
GMDR001081,Define the medical root that appears in the term **kinesiotherapy**.,**kine-** meaning __movement__ (and **kinesiotherapy** meaning __treatment by movement__)
GMDR001082,Define the medical root that appears in the term **hyperkinesia**.,**kine-** meaning __movement__ (and **hyperkinesia** meaning __excessive movement__)
GMDR001083,Define the medical root that appears in the term **koilonychia**.,**koil-** meaning __hollow__ (and **koilonychia** meaning __spoon-shaped nails__)
GMDR001084,Define the medical root that appears in the term **koilocyte**.,**koil-** meaning __hollow__ (and **koilocyte** meaning __cell with hollow appearance__)
GMDR001085,Define the medical root that appears in the term **koilocytosis**.,**koil-** meaning __hollow__ (and **koilocytosis** meaning __presence of hollow cells__)
GMDR001086,Define the medical root that appears in the term **kyphectomy**.,**kyph-** meaning __humped__ (and **kyphectomy** meaning __removal of hump__)
GMDR001087,Define the medical root that appears in the term **laparoscopy**.,**laparo-** meaning __of or pertaining to the abdominal wall> flank__; **-scope** meaning __instrument for or process of viewing__ (and **laparoscopy** meaning __minimally invasive examination of the abdominal cavity__)
GMDR001088,Define the medical root that appears in the term **laparotomy**.,**laparo-** meaning __of or pertaining to the abdominal wall> flank__ (and **laparotomy** meaning __surgical incision of abdomen__)
GMDR001089,Define the medical root that appears in the term **laparectomy**.,**laparo-** meaning __of or pertaining to the abdominal wall> flank__ (and **laparectomy** meaning __excision of abdominal wall__)
GMDR001090,Define the medical root that appears in the term **laryngitis**.,**laryngo-** meaning __of or pertaining to the larynx> the lower throat cavity where the voice box is__ (and **laryngitis** meaning __inflammation of larynx__)
GMDR001091,Define the medical root that appears in the term **laryngectomy**.,**laryngo-** meaning __of or pertaining to the larynx> the lower throat cavity where the voice box is__ (and **laryngectomy** meaning __removal of larynx__)
GMDR001092,Define the medical root that appears in the term **laryngoscopy**.,**laryngo-** meaning __of or pertaining to the larynx> the lower throat cavity where the voice box is__ (and **laryngoscopy** meaning __examination of larynx__)
GMDR001093,Define the medical root that appears in the term **leiomyoma**.,**leio-** meaning __smooth__ (and **leiomyoma** meaning __tumor of smooth muscle__)
GMDR001094,Define the medical root that appears in the term **leiomyosarcoma**.,**leio-** meaning __smooth__ (and **leiomyosarcoma** meaning __malignant smooth muscle tumor__)
GMDR001095,Define the medical root that appears in the term **leiomyopathy**.,**leio-** meaning __smooth__ (and **leiomyopathy** meaning __smooth muscle disease__)
GMDR001096,Define the medical root that appears in the term **narcolepsy**.,**-lepsis** meaning __attack> seizure__; **narco-** meaning __numb> sleep__; **-plexy** meaning __stroke or seizure__ (and **narcolepsy** meaning __a condition characterized by sudden> uncontrollable sleep episodes__)
GMDR001097,Define the medical root that appears in the term **catalepsy**.,**-lepsis** meaning __attack> seizure__ (and **catalepsy** meaning __seizure with rigidity__)
GMDR001098,Define the medical root that appears in the term **leptomeningitis**.,**lepto-** meaning __light> slender__ (and **leptomeningitis** meaning __inflammation of thin meninges__)
GMDR001099,Define the medical root that appears in the term **leptosome**.,**lepto-** meaning __light> slender__ (and **leptosome** meaning __slender body type__)
GMDR001100,Define the medical root that appears in the term **leptocephaly**.,**lepto-** meaning __light> slender__ (and **leptocephaly** meaning __abnormal narrowness of head__)
GMDR001101,Define the medical root that appears in the term **leukoplakia**.,**leuco-** meaning __denoting a white color__ (and **leukoplakia** meaning __white patches on mucous membranes__)
GMDR001102,Define the medical root that appears in the term **lipoma**.,**lipo-** meaning __fat__ (and **lipoma** meaning __fatty tumor__)
GMDR001103,Define the medical root that appears in the term **lipolysis**.,**lipo-** meaning __fat__ (and **lipolysis** meaning __breakdown of fat__)
GMDR001104,Define the medical root that appears in the term **lipectomy**.,**lipo-** meaning __fat__ (and **lipectomy** meaning __surgical removal of fat__)
GMDR001105,Define the medical root that appears in the term **lissencephaly**.,**lissos-** meaning __smooth__ (and **lissencephaly** meaning __smooth brain without convolutions__)
GMDR001106,Define the medical root that appears in the term **lissotrichy**.,**lissos-** meaning __smooth__ (and **lissotrichy** meaning __straight hair__)
GMDR001107,Define the medical root that appears in the term **lissotropic**.,**lissos-** meaning __smooth__ (and **lissotropic** meaning __tending toward smoothness__)
GMDR001108,Define the medical root that appears in the term **lithiasis**.,**litho-** meaning __stone> calculus__ (and **lithiasis** meaning __stone formation__)
GMDR001109,Define the medical root that appears in the term **lithotripsy**.,**litho-** meaning __stone> calculus__; **-tripsy** meaning __crushing__ (and **lithotripsy** meaning __crushing of stones in the urinary tract or gallbladder__)
GMDR001110,Define the medical root that appears in the term **lithotomy**.,**litho-** meaning __stone> calculus__ (and **lithotomy** meaning __surgical removal of stone__)
GMDR001111,Define the medical root that appears in the term **logopathy**.,**logo-** meaning __speech__ (and **logopathy** meaning __speech disorder__)
GMDR001112,Define the medical root that appears in the term **logophasia**.,**logo-** meaning __speech__ (and **logophasia** meaning __word formation disorder__)
GMDR001113,Define the medical root that appears in the term **logoplegia**.,**logo-** meaning __speech__ (and **logoplegia** meaning __speech paralysis__)
GMDR001114,Define the medical root that appears in the term **cardiologist**.,**-logist** meaning __denotes someone who studies a certain field (the field of ------logy); a specialist; one who treats__ (and **cardiologist** meaning __heart specialist__)
GMDR001115,Define the medical root that appears in the term **neurologist**.,**-logist** meaning __denotes someone who studies a certain field (the field of ------logy); a specialist; one who treats__ (and **neurologist** meaning __nerve specialist__)
GMDR001116,Define the medical root that appears in the term **dermatologist**.,**-logist** meaning __denotes someone who studies a certain field (the field of ------logy); a specialist; one who treats__ (and **dermatologist** meaning __skin specialist__)
GMDR001117,Define the medical root that appears in the term **pathologist**.,**-logist** meaning __denotes someone who studies a certain field (the field of ------logy); a specialist; one who treats__ (and **pathologist** meaning __disease specialist__)
GMDR001118,Define the medical root that appears in the term **neurology**.,**-logy** meaning __denotes the academic study or practice of a certain field; the study of__; **neur-** meaning __of or pertaining to nerves and the nervous system__ (and **neurology** meaning __study of nervous system__)
GMDR001119,Define the medical root that appears in the term **pathology**.,**-logy** meaning __denotes the academic study or practice of a certain field; the study of__; **patho-** meaning __disease__ (and **pathology** meaning __study of disease__)
GMDR001120,Define the medical root that appears in the term **hemolysis**.,**lyso-** meaning __dissolution__ (and **hemolysis** meaning __blood cell destruction__)
GMDR001121,Define the medical root that appears in the term **paralysis**.,**lyso-** meaning __dissolution__; **para-** meaning __alongside of__ (and **paralysis** meaning __loss of the ability to move a part of the body__)
GMDR001122,Define the medical root that appears in the term **analysis**.,**lyso-** meaning __dissolution__ (and **analysis** meaning __breaking down into parts__)
GMDR001123,Define the medical root that appears in the term **hydrolysis**.,**-lysis** meaning __destruction> separation__ (and **hydrolysis** meaning __chemical breakdown by water__)
GMDR001124,Define the medical root that appears in the term **electrolysis**.,**-lysis** meaning __destruction> separation__ (and **electrolysis** meaning __chemical breakdown by electricity__)
GMDR001125,Define the medical root that appears in the term **macrocephaly**.,**macro-** meaning __large> long__ (and **macrocephaly** meaning __enlarged head__)
GMDR001126,Define the medical root that appears in the term **macroglossia**.,**macro-** meaning __large> long__ (and **macroglossia** meaning __enlarged tongue__)
GMDR001127,Define the medical root that appears in the term **macrodactyly**.,**macro-** meaning __large> long__ (and **macrodactyly** meaning __enlarged digits__)
GMDR001128,Define the medical root that appears in the term **osteomalacia**.,**-malacia** meaning __softening__; **oste-** meaning __bone__ (and **osteomalacia** meaning __softening of the bones> often due to vitamin D deficiency__)
GMDR001129,Define the medical root that appears in the term **encephalomalacia**.,**-malacia** meaning __softening__ (and **encephalomalacia** meaning __brain softening__)
GMDR001130,Define the medical root that appears in the term **mastitis**.,**masto-** meaning __of or pertaining to the breast__ (and **mastitis** meaning __breast inflammation__)
GMDR001131,Define the medical root that appears in the term **mastodynia**.,**masto-** meaning __of or pertaining to the breast__ (and **mastodynia** meaning __breast pain__)
GMDR001132,Define the medical root that appears in the term **megacolon**.,**mega-** meaning __enlargement> million__ (and **megacolon** meaning __enlarged colon__)
GMDR001133,Define the medical root that appears in the term **megaloblast**.,**mega-** meaning __enlargement> million__ (and **megaloblast** meaning __abnormally large red blood cell__)
GMDR001134,Define the medical root that appears in the term **melanoma**.,**melano-** meaning __having a black color__; **-oma** meaning __tumor> mass> fluid collection__ (and **melanoma** meaning __a malignant and dark tumor of melanocytes (pigment-producing cells)__)
GMDR001135,Define the medical root that appears in the term **melancholia**.,**melano-** meaning __having a black color__ (and **melancholia** meaning __depression__)
GMDR001136,Define the medical root that appears in the term **melanin**.,**melano-** meaning __having a black color__ (and **melanin** meaning __dark pigment__)
GMDR001137,Define the medical root that appears in the term **meloschisis**.,**melos** meaning __extremity__ (and **meloschisis** meaning __limb defect__)
GMDR001138,Define the medical root that appears in the term **meloplasty**.,**melos** meaning __extremity__ (and **meloplasty** meaning __limb repair__)
GMDR001139,Define the medical root that appears in the term **melotomy**.,**melos** meaning __extremity__ (and **melotomy** meaning __limb amputation__)
GMDR001140,Define the medical root that appears in the term **menopause**.,**men-** meaning __month> menstrual cycle__ (and **menopause** meaning __cessation of menstruation__)
GMDR001141,Define the medical root that appears in the term **menorrhagia**.,**men-** meaning __month> menstrual cycle__; **-rrhage** meaning __burst forth> rapid flow (of blood> usually)__ (and **menorrhagia** meaning __excessive menstrual bleeding__)
GMDR001142,Define the medical root that appears in the term **amenorrhea**.,**men-** meaning __month> menstrual cycle__ (and **amenorrhea** meaning __absence of menstruation__)
GMDR001143,Define the medical root that appears in the term **meningitis**.,**meningo-** meaning __membrane__ (and **meningitis** meaning __inflammation of meninges__)
GMDR001144,Define the medical root that appears in the term **meningioma**.,**meningo-** meaning __membrane__ (and **meningioma** meaning __tumor of meninges__)
GMDR001145,Define the medical root that appears in the term **isomer**.,**mero-** meaning __part__ (and **isomer** meaning __compound with same parts__)
GMDR001146,Define the medical root that appears in the term **polymer**.,**mero-** meaning __part__ (and **polymer** meaning __compound of many parts__)
GMDR001147,Define the medical root that appears in the term **meroblastic**.,**mero-** meaning __part__ (and **meroblastic** meaning __partial cleavage__)
GMDR001148,Define the medical root that appears in the term **mesencephalon**.,**mes-** meaning __middle__ (and **mesencephalon** meaning __midbrain__)
GMDR001149,Define the medical root that appears in the term **mesentery**.,**mes-** meaning __middle__ (and **mesentery** meaning __middle intestine membrane__)
GMDR001150,Define the medical root that appears in the term **mesoderm**.,**mes-** meaning __middle__ (and **mesoderm** meaning __middle embryonic layer__)
GMDR001151,Define the medical root that appears in the term **metastasis**.,**met-** meaning __after> beside> beyond or change__; **-stasis** meaning __stopping> standing__ (and **metastasis** meaning __spread of disease__)
GMDR001152,Define the medical root that appears in the term **metaphase**.,**met-** meaning __after> beside> beyond or change__ (and **metaphase** meaning __middle stage of cell division__)
GMDR001153,Define the medical root that appears in the term **thermometer**.,**-meter** meaning __instrument used to measure or count__; **thermo-** meaning __heat__ (and **thermometer** meaning __device for measuring temperature__)
GMDR001154,Define the medical root that appears in the term **sphygmomanometer**.,**-meter** meaning __instrument used to measure or count__ (and **sphygmomanometer** meaning __blood pressure measure__)
GMDR001155,Define the medical root that appears in the term **optometer**.,**-meter** meaning __instrument used to measure or count__ (and **optometer** meaning __vision measure__)
GMDR001156,Define the medical root that appears in the term **endometritis**.,**metr-** meaning __pertaining to conditions or instruments of the uterus__ (and **endometritis** meaning __inflammation of uterus lining__)
GMDR001157,Define the medical root that appears in the term **metrorrhagia**.,**metr-** meaning __pertaining to conditions or instruments of the uterus__; **-rrhage** meaning __burst forth> rapid flow (of blood> usually)__ (and **metrorrhagia** meaning __abnormal bleeding from the uterus__)
GMDR001158,Define the medical root that appears in the term **metroptosis**.,**metr-** meaning __pertaining to conditions or instruments of the uterus__ (and **metroptosis** meaning __uterine prolapse__)
GMDR001159,Define the medical root that appears in the term **optometry**.,**-metry** meaning __process of measuring> -meter + -y (see -meter)__ (and **optometry** meaning __vision measurement__)
GMDR001160,Define the medical root that appears in the term **audiometry**.,**-metry** meaning __process of measuring> -meter + -y (see -meter)__ (and **audiometry** meaning __hearing measurement__)
GMDR001161,Define the medical root that appears in the term **spirometry**.,**-metry** meaning __process of measuring> -meter + -y (see -meter)__ (and **spirometry** meaning __breathing measurement__)
GMDR001162,Define the medical root that appears in the term **microcephaly**.,**micr-** meaning __millionth; denoting something as small> relating to smallness__ (and **microcephaly** meaning __abnormally small head__)
GMDR001163,Define the medical root that appears in the term **microscope**.,**micr-** meaning __millionth; denoting something as small> relating to smallness__; **-scope** meaning __instrument for or process of viewing__ (and **microscope** meaning __an instrument for viewing very small objects__)
GMDR001164,Define the medical root that appears in the term **microglia**.,**micr-** meaning __millionth; denoting something as small> relating to smallness__ (and **microglia** meaning __small brain cells__)
GMDR001165,Define the medical root that appears in the term **monocyte**.,**mon-** meaning __single__ (and **monocyte** meaning __type of white blood cell__)
GMDR001166,Define the medical root that appears in the term **mononucleosis**.,**mon-** meaning __single__ (and **mononucleosis** meaning __disease affecting single nucleus cells__)
GMDR001167,Define the medical root that appears in the term **monoplegia**.,**mon-** meaning __single__; **-plegia** meaning __paralysis__ (and **monoplegia** meaning __paralysis of single limb__)
GMDR001168,Define the medical root that appears in the term **morphology**.,**morph-** meaning __form> shape__ (and **morphology** meaning __study of form__)
GMDR001169,Define the medical root that appears in the term **polymorphic**.,**morph-** meaning __form> shape__ (and **polymorphic** meaning __having many forms__)
GMDR001170,Define the medical root that appears in the term **anthropomorphic**.,**morph-** meaning __form> shape__ (and **anthropomorphic** meaning __having human form__)
GMDR001171,Which of the following Greek medical roots appears in **myocardium** (*heart muscle*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myo-
